Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TransactionID,Revenue,Discount,Cost,Profit,ReturnFlag,RefundAmount,Year,Month
489573,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,01-12-2009 13:29,1.25,15051,United Kingdom,489573_84510A,1.25,0.069223688,1,0.18077631216616843,,,2009,12
489573,21587,COSY HOUR GIANT TUBE MATCHES,12,01-12-2009 13:29,2.55,15051,United Kingdom,489573_21587,30.599999999999998,0.754852428,24.48,5.3651475722701365,,,2009,12
489573,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,01-12-2009 13:29,0.42,15051,United Kingdom,489573_72008,5.04,0.27558336570968994,4.032,0.732416634,,,2009,12
489573,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,4,01-12-2009 13:29,3.75,15051,United Kingdom,489573_22071,15,0.35806587705756165,12,2.6419341229424385,,,2009,12
489573,84340,LARGE FIBRE OPTIC CHRISTMAS TREE,1,01-12-2009 13:29,2.55,15051,United Kingdom,489573_84340,2.55,0.3031918874282505,2.04,0.2068081125717493,,,2009,12
489573,22070,SMALL RETRO SPOT MUG IN BOX  RED,4,01-12-2009 13:29,3.75,15051,United Kingdom,489573_22070,15,0.4986984573800339,12,2.501301542619966,,,2009,12
489573,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4,01-12-2009 13:29,3.75,15051,United Kingdom,489573_84997B,15,0.836946733,12,2.163053266790275,,,2009,12
489573,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,4,01-12-2009 13:29,3.75,15051,United Kingdom,489573_84997C,15,4.256030968881116,12,-1.256030969,,,2009,12
489573,22186,RED STAR CARD HOLDER,11,01-12-2009 13:29,2.95,15051,United Kingdom,489573_22186,32.45,7.421540987159794,25.960000000000004,-0.931540987,,,2009,12
489573,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,01-12-2009 13:29,4.95,15051,United Kingdom,489573_22139,14.850000000000001,1.7298527665005479,11.880000000000003,1.240147233499451,,,2009,12
489573,21625,VINTAGE UNION JACK APRON,7,01-12-2009 13:29,6.95,15051,United Kingdom,489573_21625,48.65,5.687521101428853,38.92,4.042478898571144,,,2009,12
489573,21326,AGED GLASS SILVER T-LIGHT HOLDER,60,01-12-2009 13:29,0.65,15051,United Kingdom,489573_21326,39,9.663777197182448,31.200000000000003,-1.863777197,,,2009,12
489573,18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,6,01-12-2009 13:29,2.55,15051,United Kingdom,489573_18096C,15.299999999999999,3.7203014532515297,12.24,-0.660301453,,,2009,12
489573,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,01-12-2009 13:29,2.55,15051,United Kingdom,489573_18097C,15.299999999999999,2.074672391,12.24,0.9853276094395289,,,2009,12
489573,22113,GREY HEART HOT WATER BOTTLE,12,01-12-2009 13:29,3.45,15051,United Kingdom,489573_22113,41.400000000000006,9.389604180722184,33.120000000000005,-1.109604181,,,2009,12
489573,85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,4,01-12-2009 13:29,4.95,15051,United Kingdom,489573_85147,19.8,1.3651619471073912,15.840000000000002,2.594838052892608,,,2009,12
489573,21868,POTTING SHED TEA MUG,3,01-12-2009 13:29,1.25,15051,United Kingdom,489573_21868,3.75,0.8578730587266451,3,-0.107873059,,,2009,12
489573,22138,BAKING SET 9 PIECE RETROSPOT ,3,01-12-2009 13:29,4.95,15051,United Kingdom,489573_22138,14.850000000000001,3.730351440243935,11.880000000000003,-0.76035144,,,2009,12
489572,37444C,PINK BREAKFAST CUP AND SAUCER ,2,01-12-2009 13:29,2.95,17611,United Kingdom,489572_37444C,5.9,0.950799499,4.720000000000001,0.22920050074916576,,,2009,12
489572,85055,FRENCH ENAMEL UTENSIL HOLDER,2,01-12-2009 13:29,3.75,17611,United Kingdom,489572_85055,7.5,0.6573526311261465,6,0.8426473688738535,,,2009,12
489572,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,2,01-12-2009 13:29,7.95,17611,United Kingdom,489572_85028L,15.9,3.1022294468575153,12.72,0.077770553,,,2009,12
489572,85028S,FRENCH CHATEAU SMALL FRUITBOWL,2,01-12-2009 13:29,4.95,17611,United Kingdom,489572_85028S,9.9,1.2793147491978836,7.920000000000001,0.700685251,,,2009,12
489572,22145,CHRISTMAS CRAFT HEART STOCKING ,2,01-12-2009 13:29,2.1,17611,United Kingdom,489572_22145,4.2,0.7177729704077086,3.3600000000000003,0.12222702959229126,,,2009,12
489572,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,01-12-2009 13:29,1.45,17611,United Kingdom,489572_22142,2.9,0.6581539176021252,2.32,-0.078153918,,,2009,12
489572,21491,SET OF THREE VINTAGE GIFT WRAPS,1,01-12-2009 13:29,1.95,17611,United Kingdom,489572_21491,1.95,0.4051379984636005,1.56,-0.015137998,,,2009,12
489572,21490,SET OF THREE 50'S GIFT WRAPS ,2,01-12-2009 13:29,1.95,17611,United Kingdom,489572_21490,3.9,0.3095036347201861,3.12,0.4704963652798137,,,2009,12
489572,21214,SET OF 72 IVORY PAPER DOILIES,2,01-12-2009 13:29,1.45,17611,United Kingdom,489572_21214,2.9,0.17961576957118697,2.32,0.4003842304288131,,,2009,12
489572,84985B,SET OF 72 BLACK PAPER DOILIES ,2,01-12-2009 13:29,1.45,17611,United Kingdom,489572_84985B,2.9,0.7566002445744495,2.32,-0.176600245,,,2009,12
489572,84985A,SET OF 72 GREEN PAPER DOILIES,2,01-12-2009 13:29,1.45,17611,United Kingdom,489572_84985A,2.9,0.6525084015939862,2.32,-0.072508402,,,2009,12
489572,20987,GEISHA GIRL CHOPSTICKS SET/5,2,01-12-2009 13:29,1.95,17611,United Kingdom,489572_20987,3.9,0.28545991962591055,3.12,0.49454008037408925,,,2009,12
489572,20989,URBAN CHIC CHOPSTICKS SET/5,2,01-12-2009 13:29,1.95,17611,United Kingdom,489572_20989,3.9,0.1935359147566708,3.12,0.5864640852433289,,,2009,12
489572,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,4,01-12-2009 13:29,1.25,17611,United Kingdom,489572_47021G,5,0.7498397133368704,4,0.2501602866631296,,,2009,12
489572,21911,GARDEN METAL SIGN ,4,01-12-2009 13:29,1.65,17611,United Kingdom,489572_21911,6.6,0.46734730464810936,5.28,0.852652695,,,2009,12
489572,21070,VINTAGE BILLBOARD MUG ,2,01-12-2009 13:29,1.25,17611,United Kingdom,489572_21070,2.5,0.032622744,2,0.4673772564929271,,,2009,12
489572,21066,VINTAGE RED MUG,2,01-12-2009 13:29,1.25,17611,United Kingdom,489572_21066,2.5,0.073962111,2,0.4260378885097238,,,2009,12
489572,21067,VINTAGE RED TEATIME MUG,2,01-12-2009 13:29,1.25,17611,United Kingdom,489572_21067,2.5,0.36214344724409353,2,0.13785655275590647,,,2009,12
489572,21069,VINTAGE BILLBOARD TEA MUG,2,01-12-2009 13:29,1.25,17611,United Kingdom,489572_21069,2.5,0.30598530738598273,2,0.19401469261401727,,,2009,12
489572,21986,PACK OF 12 PINK SPOT TISSUES ,12,01-12-2009 13:29,0.29,17611,United Kingdom,489572_21986,3.4799999999999995,0.17775195442869574,2.784,0.518248046,,,2009,12
489572,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,01-12-2009 13:29,0.29,17611,United Kingdom,489572_21985,3.4799999999999995,1.0110472951055736,2.784,-0.315047295,,,2009,12
489572,21980,PACK OF 12 RED SPOTTY TISSUES ,12,01-12-2009 13:29,0.29,17611,United Kingdom,489572_21980,3.4799999999999995,0.207674325,2.784,0.48832567474640076,,,2009,12
489572,22325,MOBILE VINTAGE HEARTS ,3,01-12-2009 13:29,4.95,17611,United Kingdom,489572_22325,14.850000000000001,0.34509421647730143,11.880000000000003,2.6249057835226974,,,2009,12
489572,22320,BIRDS MOBILE VINTAGE DESIGN,3,01-12-2009 13:29,5.95,17611,United Kingdom,489572_22320,17.85,4.872913704038287,14.280000000000001,-1.302913704,,,2009,12
489574,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,01-12-2009 13:31,6.75,13097,United Kingdom,489574_21524,13.5,2.5043009436036807,10.8,0.19569905639631857,,,2009,12
489574,48187,DOOR MAT NEW ENGLAND,1,01-12-2009 13:31,6.75,13097,United Kingdom,489574_48187,6.75,1.5719410524145077,5.4,-0.221941052,,,2009,12
489574,48185,DOOR MAT FAIRY CAKE,1,01-12-2009 13:31,6.75,13097,United Kingdom,489574_48185,6.75,0.2585195154480231,5.4,1.0914804845519765,,,2009,12
489574,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,1,01-12-2009 13:31,2.95,13097,United Kingdom,489574_20940,2.95,0.2447154470427276,2.3600000000000003,0.34528455295727223,,,2009,12
489574,72798C,SET/4 GARDEN ROSE DINNER CANDLE,1,01-12-2009 13:31,1.65,13097,United Kingdom,489574_72798C,1.65,0.20699268048778768,1.32,0.12300731951221217,,,2009,12
489574,40018F,CHERRY DESIGN PAPERLANTERNS,10,01-12-2009 13:31,1.95,13097,United Kingdom,489574_40018F,19.5,5.243395424802746,15.600000000000001,-1.343395425,,,2009,12
489574,40018E,TEA TIME PAPER LANTERNS,10,01-12-2009 13:31,1.95,13097,United Kingdom,489574_40018E,19.5,2.3924856824524667,15.600000000000001,1.5075143175475318,,,2009,12
489574,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,2,01-12-2009 13:31,5.95,13097,United Kingdom,489574_85014B,11.9,1.263885800061643,9.520000000000001,1.116114199938356,,,2009,12
489574,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,2,01-12-2009 13:31,5.95,13097,United Kingdom,489574_85014D,11.9,2.5197482201050696,9.520000000000001,-0.13974822,,,2009,12
489574,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,2,01-12-2009 13:31,5.95,13097,United Kingdom,489574_85014C,11.9,0.3847251851453804,9.520000000000001,1.9952748148546187,,,2009,12
489574,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2,01-12-2009 13:31,5.95,13097,United Kingdom,489574_85014A,11.9,0.10268198315859708,9.520000000000001,2.277318016841402,,,2009,12
489574,85178,VICTORIAN SEWING KIT,10,01-12-2009 13:31,1.25,13097,United Kingdom,489574_85178,12.5,3.4299572204823616,10,-0.92995722,,,2009,12
489574,85176,SEWING SUSAN 21 NEEDLE SET,12,01-12-2009 13:31,0.85,13097,United Kingdom,489574_85176,10.2,2.159382046387957,8.16,-0.119382046,,,2009,12
489574,22035,VINTAGE CARAVAN GREETING CARD ,24,01-12-2009 13:31,0.42,13097,United Kingdom,489574_22035,10.08,1.9114022296226212,8.064,0.10459777037737883,,,2009,12
489574,22037,ROBOT BIRTHDAY CARD,24,01-12-2009 13:31,0.42,13097,United Kingdom,489574_22037,10.08,1.057209813254726,8.064,0.9587901867452739,,,2009,12
489574,21893,POTTING SHED SEED TIN,3,01-12-2009 13:31,4.25,13097,United Kingdom,489574_21893,12.75,1.3842096137205926,10.200000000000001,1.1657903862794063,,,2009,12
489574,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,01-12-2009 13:31,3.75,13097,United Kingdom,489574_21745,15,1.7516615953644061,12,1.2483384046355939,,,2009,12
489574,17084J,LOVE POTION MASALA INCENSE,2,01-12-2009 13:31,0.21,13097,United Kingdom,489574_17084J,0.42,0.091571979,0.336,-0.007571979,,,2009,12
489574,71279,PINK GLASS CANDLEHOLDER,2,01-12-2009 13:31,2.95,13097,United Kingdom,489574_71279,5.9,0.6737546583742987,4.720000000000001,0.506245342,,,2009,12
489574,21417,COCKLE SHELL DISH,2,01-12-2009 13:31,2.1,13097,United Kingdom,489574_21417,4.2,0.5165876782692521,3.3600000000000003,0.32341232173074774,,,2009,12
489574,22083,PAPER CHAIN KIT RETRO SPOT,5,01-12-2009 13:31,2.95,13097,United Kingdom,489574_22083,14.75,1.5063280407167021,11.8,1.4436719592832972,,,2009,12
489574,22125,UNION JACK HOT WATER BOTTLE ,2,01-12-2009 13:31,5.95,13097,United Kingdom,489574_22125,11.9,1.235394533636686,9.520000000000001,1.144605466363313,,,2009,12
489574,22088,PAPER BUNTING COLOURED LACE,1,01-12-2009 13:31,2.95,13097,United Kingdom,489574_22088,2.95,0.563170604,2.3600000000000003,0.026829396,,,2009,12
489574,22093,MOTORING TISSUE BOX,3,01-12-2009 13:31,1.25,13097,United Kingdom,489574_22093,3.75,0.7786227766408451,3,-0.028622777,,,2009,12
489574,84288B,SET/2 BLUE  NOODLE BASKETS,1,01-12-2009 13:31,1.95,13097,United Kingdom,489574_84288B,1.95,0.4053869962903256,1.56,-0.015386996,,,2009,12
489574,21741,COSY SLIPPER SHOES LARGE GREEN,3,01-12-2009 13:31,2.95,13097,United Kingdom,489574_21741,8.850000000000001,0.7116817684028122,7.080000000000002,1.0583182315971875,,,2009,12
489574,21740,COSY SLIPPER SHOES LARGE RED,3,01-12-2009 13:31,2.95,13097,United Kingdom,489574_21740,8.850000000000001,1.1328467258763375,7.080000000000002,0.6371532741236621,,,2009,12
489574,35924,HANGING FAIRY CAKE DECORATION,3,01-12-2009 13:31,2.1,13097,United Kingdom,489574_35924,6.300000000000001,0.26173407105123947,5.040000000000001,0.9982659289487603,,,2009,12
489574,20941,FROG CANDLE,4,01-12-2009 13:31,1.25,13097,United Kingdom,489574_20941,5,0.045025577,4,0.9549744233295161,,,2009,12
489574,22138,BAKING SET 9 PIECE RETROSPOT ,4,01-12-2009 13:31,4.95,13097,United Kingdom,489574_22138,19.8,2.199881273,15.840000000000002,1.760118726634809,,,2009,12
489574,21868,POTTING SHED TEA MUG,6,01-12-2009 13:31,1.25,13097,United Kingdom,489574_21868,7.5,1.7358126463227086,6,-0.235812646,,,2009,12
489574,82567,"AIRLINE LOUNGE,METAL SIGN",2,01-12-2009 13:31,2.1,13097,United Kingdom,489574_82567,4.2,1.1443018599113033,3.3600000000000003,-0.30430186,,,2009,12
489574,22088,PAPER BUNTING COLOURED LACE,2,01-12-2009 13:31,2.95,13097,United Kingdom,489574_22088,5.9,0.1288633180429375,4.720000000000001,1.0511366819570622,,,2009,12
489574,22222,CAKE PLATE LOVEBIRD WHITE,2,01-12-2009 13:31,4.95,13097,United Kingdom,489574_22222,9.9,0.14820610642548762,7.920000000000001,1.831793893574512,,,2009,12
489574,85232A,SET/3 POLKA DOT STACKING TINS,1,01-12-2009 13:31,4.95,13097,United Kingdom,489574_85232A,4.95,1.4286066330791252,3.9600000000000004,-0.438606633,,,2009,12
489574,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1,01-12-2009 13:31,2.95,13097,United Kingdom,489574_21548,2.95,0.16021669600776017,2.3600000000000003,0.4297833039922397,,,2009,12
489574,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,1,01-12-2009 13:31,2.95,13097,United Kingdom,489574_21547,2.95,0.7514549247462897,2.3600000000000003,-0.161454925,,,2009,12
489574,21534,DAIRY MAID LARGE MILK JUG,3,01-12-2009 13:31,4.95,13097,United Kingdom,489574_21534,14.850000000000001,0.3547662650254882,11.880000000000003,2.6152337349745105,,,2009,12
489574,21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,1,01-12-2009 13:31,5.95,13097,United Kingdom,489574_21553,5.95,0.7617182132269963,4.760000000000001,0.4282817867730032,,,2009,12
489574,21554,CERAMIC BIRDHOUSE RED ROOF LARGE,1,01-12-2009 13:31,5.95,13097,United Kingdom,489574_21554,5.95,1.6505317363879208,4.760000000000001,-0.460531736,,,2009,12
489574,21481,FAWN BLUE HOT WATER BOTTLE,2,01-12-2009 13:31,2.95,13097,United Kingdom,489574_21481,5.9,0.6100203118907761,4.720000000000001,0.5699796881092236,,,2009,12
489574,21482,MUSHROOM BLUE HOT WATER BOTTLE,3,01-12-2009 13:31,2.95,13097,United Kingdom,489574_21482,8.850000000000001,2.1633276092916995,7.080000000000002,-0.393327609,,,2009,12
489574,85232D,SET/3 DECOUPAGE STACKING TINS,2,01-12-2009 13:31,4.95,13097,United Kingdom,489574_85232D,9.9,2.572331638410455,7.920000000000001,-0.592331638,,,2009,12
489574,16169C,WRAP BLUE REINDEER,25,01-12-2009 13:31,0.42,13097,United Kingdom,489574_16169C,10.5,1.7563274351423153,8.4,0.3436725648576844,,,2009,12
489574,22215,CAKE STAND WHITE TWO TIER LACE,2,01-12-2009 13:31,8.5,13097,United Kingdom,489574_22215,17,2.2168839541601884,13.600000000000001,1.1831160458398102,,,2009,12
489574,20804,GLASS CHICKEN BUTTER DISH,4,01-12-2009 13:31,1.65,13097,United Kingdom,489574_20804,6.6,1.6243118707159443,5.28,-0.304311871,,,2009,12
489574,21260,FIRST AID TIN,6,01-12-2009 13:31,3.25,13097,United Kingdom,489574_21260,19.5,0.6511044740731889,15.600000000000001,3.2488955259268097,,,2009,12
489574,21875,KINGS CHOICE MUG,6,01-12-2009 13:31,1.25,13097,United Kingdom,489574_21875,7.5,1.0554137583296521,6,0.4445862416703479,,,2009,12
489574,21016,LIGHT BIRD HOUSE TREE DECORATION,4,01-12-2009 13:31,0.85,13097,United Kingdom,489574_21016,3.4,0.4239067126335513,2.72,0.25609328736644843,,,2009,12
489574,21015,DARK BIRD HOUSE TREE DECORATION,4,01-12-2009 13:31,0.85,13097,United Kingdom,489574_21015,3.4,0.2549150977238453,2.72,0.4250849022761544,,,2009,12
489574,21014,SWISS CHALET TREE DECORATION ,4,01-12-2009 13:31,0.85,13097,United Kingdom,489574_21014,3.4,0.1732950418549491,2.72,0.5067049581450507,,,2009,12
489574,21917,SET 12 KIDS  WHITE CHALK STICKS,10,01-12-2009 13:31,0.42,13097,United Kingdom,489574_21917,4.2,0.527172537,3.3600000000000003,0.3128274630882809,,,2009,12
489574,21916,SET 12 RETRO WHITE CHALK STICKS,10,01-12-2009 13:31,0.42,13097,United Kingdom,489574_21916,4.2,0.13747969108481542,3.3600000000000003,0.7025203089151845,,,2009,12
489574,21918,SET 12 KIDS COLOUR  CHALK STICKS,10,01-12-2009 13:31,0.42,13097,United Kingdom,489574_21918,4.2,0.6840883572264064,3.3600000000000003,0.15591164277359348,,,2009,12
489574,21791,VINTAGE HEADS AND TAILS CARD GAME ,10,01-12-2009 13:31,1.25,13097,United Kingdom,489574_21791,12.5,0.6124757357184376,10,1.8875242642815624,,,2009,12
489574,21889,WOODEN BOX OF DOMINOES,12,01-12-2009 13:31,1.25,13097,United Kingdom,489574_21889,15,4.206499112171481,12,-1.206499112,,,2009,12
489574,21098,CHRISTMAS TOILET ROLL,3,01-12-2009 13:31,1.25,13097,United Kingdom,489574_21098,3.75,0.6438405908037816,3,0.10615940919621836,,,2009,12
489574,21231,SWEETHEART CERAMIC TRINKET BOX,1,01-12-2009 13:31,1.25,13097,United Kingdom,489574_21231,1.25,0.16133065720989018,1,0.088669343,,,2009,12
489574,21232,STRAWBERRY CERAMIC TRINKET BOX,4,01-12-2009 13:31,1.25,13097,United Kingdom,489574_21232,5,0.13929638843944603,4,0.860703612,,,2009,12
489574,10135,COLOURING PENCILS BROWN TUBE,10,01-12-2009 13:31,1.25,13097,United Kingdom,489574_10135,12.5,1.0308096815075531,10,1.4691903184924469,,,2009,12
489574,21491,SET OF THREE VINTAGE GIFT WRAPS,2,01-12-2009 13:31,1.95,13097,United Kingdom,489574_21491,3.9,0.19811857526310409,3.12,0.5818814247368957,,,2009,12
489574,21888,BINGO SET,3,01-12-2009 13:31,3.75,13097,United Kingdom,489574_21888,11.25,2.378037162543549,9,-0.128037163,,,2009,12
489574,21913,VINTAGE SEASIDE JIGSAW PUZZLES,3,01-12-2009 13:31,3.75,13097,United Kingdom,489574_21913,11.25,2.4597556141120336,9,-0.209755614,,,2009,12
489574,21912,VINTAGE SNAKES & LADDERS,3,01-12-2009 13:31,3.75,13097,United Kingdom,489574_21912,11.25,0.03935746,9,2.210642540023917,,,2009,12
489575,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,96,01-12-2009 13:37,0.19,13590,United Kingdom,489575_35957,18.240000000000002,1.2419334293106024,14.592000000000002,2.406066570689397,,,2009,12
489575,22138,BAKING SET 9 PIECE RETROSPOT ,3,01-12-2009 13:37,4.95,13590,United Kingdom,489575_22138,14.850000000000001,1.728703085779905,11.880000000000003,1.2412969142200938,,,2009,12
489575,85150,LADIES & GENTLEMEN METAL SIGN,6,01-12-2009 13:37,2.55,13590,United Kingdom,489575_85150,15.299999999999999,3.311614139636658,12.24,-0.25161414,,,2009,12
489575,21232,STRAWBERRY CERAMIC TRINKET BOX,12,01-12-2009 13:37,1.25,13590,United Kingdom,489575_21232,15,3.5515580119609345,12,-0.551558012,,,2009,12
489575,22069, BROWN  PIRATE TREASURE CHEST ,12,01-12-2009 13:37,1.65,13590,United Kingdom,489575_22069,19.799999999999997,2.3560200837034238,15.839999999999998,1.6039799162965753,,,2009,12
489575,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,01-12-2009 13:37,3.75,13590,United Kingdom,489575_84997A,22.5,2.0497837848076506,18,2.4502162151923494,,,2009,12
489575,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,01-12-2009 13:37,3.75,13590,United Kingdom,489575_84997B,22.5,1.8713653103242434,18,2.6286346896757564,,,2009,12
489575,47591D,PINK FAIRY CAKE CHILD'S APRON,8,01-12-2009 13:37,1.95,13590,United Kingdom,489575_47591D,15.6,4.593648339809754,12.48,-1.47364834,,,2009,12
489575,47591C,BLUE FAIRY CAKE CHILD'S APRON,8,01-12-2009 13:37,1.95,13590,United Kingdom,489575_47591C,15.6,0.5520750593724651,12.48,2.567924940627534,,,2009,12
489575,21175,GIN + TONIC DIET METAL SIGN,6,01-12-2009 13:37,2.1,13590,United Kingdom,489575_21175,12.600000000000001,1.2225128802594014,10.080000000000002,1.2974871197405982,,,2009,12
489575,21098,CHRISTMAS TOILET ROLL,12,01-12-2009 13:37,1.25,13590,United Kingdom,489575_21098,15,1.9092169982756126,12,1.0907830017243874,,,2009,12
489575,22064,PINK DOUGHNUT TRINKET POT ,12,01-12-2009 13:37,1.65,13590,United Kingdom,489575_22064,19.799999999999997,4.350132445015356,15.839999999999998,-0.390132445,,,2009,12
489575,22415,WHITE TISSUE REAM,1,01-12-2009 13:37,7.95,13590,United Kingdom,489575_22415,7.95,0.091913835,6.36,1.4980861646855614,,,2009,12
489575,48111,DOOR MAT 3 SMILEY CATS,2,01-12-2009 13:37,6.75,13590,United Kingdom,489575_48111,13.5,0.3068999009302056,10.8,2.3931000990697937,,,2009,12
489575,22215,CAKE STAND WHITE TWO TIER LACE,2,01-12-2009 13:37,8.5,13590,United Kingdom,489575_22215,17,0.4137525166713172,13.600000000000001,2.9862474833286816,,,2009,12
489575,35951,FOLKART BAUBLE CHRISTMAS DECORATION,48,01-12-2009 13:37,0.38,13590,United Kingdom,489575_35951,18.240000000000002,1.2537715152883953,14.592000000000002,2.394228484711604,,,2009,12
489575,21731,RED TOADSTOOL LED NIGHT LIGHT,12,01-12-2009 13:37,1.65,13590,United Kingdom,489575_21731,19.799999999999997,0.29691206711132434,15.839999999999998,3.6630879328886747,,,2009,12
489575,84991,60 TEATIME FAIRY CAKE CASES,24,01-12-2009 13:37,0.55,13590,United Kingdom,489575_84991,13.200000000000001,2.3428996066646572,10.560000000000002,0.29710039333534155,,,2009,12
489575,21743,STAR PORTABLE TABLE LIGHT ,6,01-12-2009 13:37,2.95,13590,United Kingdom,489575_21743,17.700000000000003,2.3520546511315774,14.160000000000004,1.1879453488684217,,,2009,12
489575,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,01-12-2009 13:37,2.95,13590,United Kingdom,489575_21744,17.700000000000003,1.4333813487892262,14.160000000000004,2.106618651210773,,,2009,12
489575,21482,MUSHROOM BLUE HOT WATER BOTTLE,6,01-12-2009 13:37,2.95,13590,United Kingdom,489575_21482,17.700000000000003,0.6809431274705621,14.160000000000004,2.859056872529437,,,2009,12
489575,21481,FAWN BLUE HOT WATER BOTTLE,6,01-12-2009 13:37,2.95,13590,United Kingdom,489575_21481,17.700000000000003,2.5255848883135448,14.160000000000004,1.0144151116864544,,,2009,12
C489577,37503,TEA TIME CAKE STAND IN GIFT BOX,-3,01-12-2009 13:38,9.95,14030,United Kingdom,C489577_37503,-29.85,-2.5432336,-23.88,-3.4267664,1,-29.85,2009,12
C489577,22127,PARTY CONES CARNIVAL ASSORTED,-48,01-12-2009 13:38,1.25,14030,United Kingdom,C489577_22127,-60,-12.15342716,-48,0.15342716210528273,1,-60,2009,12
C489577,37501,TEA TIME TEA SET IN GIFT BOX,-1,01-12-2009 13:38,6.95,14030,United Kingdom,C489577_37501,-6.95,-0.619480437,-5.56,-0.770519563,1,-6.95,2009,12
489576,85049E,SCANDINAVIAN REDS RIBBONS,5,01-12-2009 13:38,1.25,15984,United Kingdom,489576_85049E,6.25,1.6093745296776891,5,-0.35937453,,,2009,12
489576,85049A,TRADITIONAL CHRISTMAS RIBBONS,17,01-12-2009 13:38,1.25,15984,United Kingdom,489576_85049A,21.25,0.928572561,17,3.321427438739898,,,2009,12
489576,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,01-12-2009 13:38,16.95,15984,United Kingdom,489576_84352,16.95,2.323709384471463,13.56,1.0662906155285357,,,2009,12
489576,21842,PINK HEART CANDY BUTTON CALCULATOR,8,01-12-2009 13:38,2.55,15984,United Kingdom,489576_21842,20.4,4.453310632646867,16.32,-0.373310633,,,2009,12
489576,22152,PLACE SETTING WHITE STAR,24,01-12-2009 13:38,0.42,15984,United Kingdom,489576_22152,10.08,0.097843711,8.064,1.9181562894550523,,,2009,12
489576,84836,ZINC METAL HEART DECORATION,12,01-12-2009 13:38,1.25,15984,United Kingdom,489576_84836,15,2.3867089211069046,12,0.6132910788930954,,,2009,12
489576,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,5,01-12-2009 13:38,7.95,15984,United Kingdom,489576_85048,39.75,4.526242477158363,31.8,3.423757522841636,,,2009,12
489576,21385,IVORY HANGING DECORATION  HEART,24,01-12-2009 13:38,0.85,15984,United Kingdom,489576_21385,20.4,1.7434206213051247,16.32,2.3365793786948736,,,2009,12
489576,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,01-12-2009 13:38,2.95,15984,United Kingdom,489576_22086,29.5,7.142131652909816,23.6,-1.242131653,,,2009,12
489576,22296,HEART IVORY TRELLIS LARGE,12,01-12-2009 13:38,1.65,15984,United Kingdom,489576_22296,19.799999999999997,2.3012526335488133,15.839999999999998,1.6587473664511858,,,2009,12
489576,22151,PLACE SETTING WHITE HEART,24,01-12-2009 13:38,0.42,15984,United Kingdom,489576_22151,10.08,0.1470844473463868,8.064,1.8689155526536132,,,2009,12
489576,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,01-12-2009 13:38,1.95,15984,United Kingdom,489576_21929,5.85,0.4046558125460268,4.68,0.7653441874539731,,,2009,12
489576,85099F,JUMBO BAG STRAWBERRY,3,01-12-2009 13:38,1.95,15984,United Kingdom,489576_85099F,5.85,0.3170399569356098,4.68,0.8529600430643901,,,2009,12
489576,21928,JUMBO BAG SCANDINAVIAN PAISLEY,5,01-12-2009 13:38,1.95,15984,United Kingdom,489576_21928,9.75,0.17977922408359848,7.800000000000001,1.7702207759164008,,,2009,12
489576,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,01-12-2009 13:38,2.95,15984,United Kingdom,489576_85123A,17.700000000000003,0.060911708689363256,14.160000000000004,3.479088291310636,,,2009,12
489576,22113,GREY HEART HOT WATER BOTTLE,18,01-12-2009 13:38,3.45,15984,United Kingdom,489576_22113,62.1,11.465704106727117,49.68000000000001,0.954295893,,,2009,12
